,Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
69,Latin America & Caribbean (excluding high income),LAC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.340352462,0.34257026399999996,0.333323775,0.318566199,0.32249639399999996,0.32165893100000004,0.31958364699999997,0.311295767,0.317369878,0.313396345,0.316493276
70,Latvia,LVA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.337165137,0.308807758,0.294600108,0.278119655,0.274156811,0.29284734100000004,0.33988335299999994,0.28858998199999997,0.26868746600000004,0.26249053,0.253181179
71,Least developed countries: UN classification,LDC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.358471999,0.342252471,0.342300038,0.329901462,0.324940357,0.33490846399999996,0.346499436,0.35321048200000005,0.346022105,0.353787597,0.366219981
72,Lesotho,LSO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.087170315,1.066287922,1.036057367,1.006296515,0.9668043270000001,0.987238611,0.951175627,0.9135777359999999,0.8897987559999999,0.8816714170000001,0.873722962
73,Low & middle income,LMY,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.9577704779999999,0.953440982,0.9400363359999999,0.906921187,0.9123426659999999,0.912319476,0.9024782490000001,0.9181107890000001,0.9067005020000001,0.8673229440000001,0.839620523
74,Low income,LIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.619101095,0.617134662,0.601027445,0.525742126,0.538983529,0.517250629,0.511538875,0.46074442299999996,0.448159853,0.423167005,0.443922287
75,Lower middle income,LMC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.906789394,0.87783007,0.847152873,0.832576785,0.8491062979999999,0.8411987009999999,0.7966558909999999,0.824097152,0.83030208,0.761348263,0.7483797990000001
76,Madagascar,MDG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.249183044,0.229520485,0.21118240600000002,0.214367933,0.208188517,0.20341742399999999,0.224306108,0.26414942399999997,0.29657337300000003,0.334048327,0.319143031
77,Malawi,MWI,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.197636185,0.180078485,0.179191164,0.15889932699999998,0.17568171100000002,0.145282265,0.164389911,0.16180472699999998,0.147466328,0.15658581,0.154351265
78,Malaysia,MYS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.8423354759999999,0.85172957,0.77531467,0.780821412,0.8343064609999999,0.8342967609999999,0.856713583,0.820824445,0.7722268090000001,0.797654614,0.77249507
79,Maldives,MDV,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.39849237,0.390835394,0.41147586799999997,0.38431067700000004,0.36831179,0.40762779200000004,0.40246375700000003,0.390545845,0.429193738,0.403163481,0.464591645
80,Mali,MLI,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.10949391,0.10535782699999999,0.10559516699999999,0.10917672099999999,0.110644349,0.079635962,0.090312167,0.09479519199999999,0.09089866199999999,0.09180268400000001,0.117922957
81,Mauritius,MUS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.408001957,0.42977017700000003,0.43604262,0.41908850700000005,0.40636285,0.38720208899999997,0.391491895,0.376506274,0.368211808,0.365459472,0.365914953
82,Mexico,MEX,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.47587563,0.488089256,0.477947112,0.46433459,0.470055425,0.47593887799999995,0.4417235,0.442950002,0.436296048,0.42525156399999997,0.407292111
