,Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
114,South Asia,SAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1299730000000.0,1413870000000.0,1536350000000.0,1674810000000.0,1739850000000.0,1872330000000.0,2041880000000.0,2170790000000.0,2290590000000.0,2429250000000.0,2600660000000.0
115,Spain,ESP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1309300000000.0,1358050000000.0,1414740000000.0,1468060000000.0,1484440000000.0,1431390000000.0,1431590000000.0,1417270000000.0,1375750000000.0,1352280000000.0,1370930000000.0
116,Sri Lanka,LKA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,39187357999.0,41633334151.0,44825899741.0,47872638203.0,50721102373.0,52516077579.0,56725745039.0,61493395363.0,67116707720.0,69395796205.0,72838326796.0
117,Sub-Saharan Africa,SSF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,983980000000.0,1038730000000.0,1112060000000.0,1190840000000.0,1255010000000.0,1291000000000.0,1361110000000.0,1420470000000.0,1473820000000.0,1544860000000.0,1616410000000.0
118,Sub-Saharan Africa (excluding high income),SSA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,983262000000.0,1037950000000.0,1111210000000.0,1189890000000.0,1254090000000.0,1290090000000.0,1360140000000.0,1419420000000.0,1472700000000.0,1543670000000.0,1615180000000.0
119,Sudan,SDN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,43197815736.0,46433219017.0,51106401195.0,56994834761.0,61441550872.0,63433392297.0,65634109237.0,64342607849.0,64678192683.0,67520612417.0,69329767682.0
120,Suriname,SUR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3392146050.0,3547191376.0,3683479343.0,3871759941.0,4032182695.0,4153700530.0,4368398048.0,4623921716.0,4748321396.0,4887610614.0,4905381997.0
121,Swaziland,SWZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3559359527.0,3772877545.0,3998954659.0,4176323326.0,4210638666.0,4276537222.0,4438778554.0,4538528118.0,4753462998.0,5079411623.0,5295089295.0
122,Sweden,SWE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,439070000000.0,451444000000.0,472608000000.0,488700000000.0,485978000000.0,460782000000.0,488378000000.0,501390000000.0,499954000000.0,506160000000.0,519342000000.0
123,Switzerland,CHE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,505306000000.0,520659000000.0,541552000000.0,563974000000.0,576817000000.0,564533000000.0,581209000000.0,591697000000.0,597898000000.0,608544000000.0,620696000000.0
124,Tanzania,TZA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,21616251926.0,23383020791.0,24472803075.0,26544274428.0,28021886853.0,29530121807.0,31407908612.0,33890549127.0,35632866873.0,38220903385.0,40883040261.0
125,Thailand,THA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,272361000000.0,283767000000.0,297865000000.0,314054000000.0,319474000000.0,317267000000.0,341105000000.0,343970000000.0,368884000000.0,378963000000.0,382429000000.0
126,Togo,TGO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2677447378.0,2709052153.0,2818834122.0,2883398218.0,2947567675.0,3051036045.0,3172945645.0,3327904820.0,3488321264.0,3626730618.0,3839682315.0
127,Trinidad and Tobago,TTO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,17224244593.0,18293696733.0,20709938764.0,21694528593.0,22430064526.0,21445251800.0,22157948396.0,22092725493.0,22378600711.0,22972510518.0,22840206029.0
128,Tunisia,TUN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,34090950398.0,35279543594.0,37129671720.0,39620931745.0,41299978413.0,42556922174.0,44050929160.0,43206394579.0,44933641959.0,46225373760.0,47530389828.0
129,Turkey,TUR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,603714000000.0,658107000000.0,704897000000.0,740356000000.0,746614000000.0,711490000000.0,771877000000.0,857659000000.0,898741000000.0,975056000000.0,1025430000000.0
130,Uganda,UGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12887691241.0,13703812681.0,15181733849.0,16458885970.0,17892249514.0,19097649548.0,20179411063.0,22084132072.0,22935098164.0,23754849080.0,25001223021.0
131,Ukraine,UKR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,125952000000.0,129353000000.0,138796000000.0,149761000000.0,153205000000.0,130531000000.0,136013000000.0,143447000000.0,143789000000.0,143751000000.0,134331000000.0
132,United Arab Emirates,ARE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,245450000000.0,257367000000.0,282685000000.0,291687000000.0,300997000000.0,285216000000.0,289880000000.0,308314000000.0,324052000000.0,342814000000.0,354076000000.0
133,United States,USA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13941700000000.0,14408100000000.0,14792300000000.0,15055400000000.0,15011500000000.0,14594800000000.0,14964400000000.0,15204000000000.0,15542200000000.0,15802900000000.0,16177500000000.0
134,Upper middle income,UMC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10773000000000.0,11551800000000.0,12507400000000.0,13639500000000.0,14442300000000.0,14664800000000.0,15772200000000.0,16761900000000.0,17585600000000.0,18454700000000.0,19241600000000.0
135,Uruguay,URY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,28063845214.0,30157445141.0,31393471361.0,33447078695.0,35847289448.0,37368467088.0,40284481662.0,42364020194.0,43862934936.0,45897095494.0,47383606591.0
136,Uzbekistan,UZB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,24378547961.0,26085046320.0,27989254700.0,30766111720.0,33535061775.0,36251401778.0,39332770929.0,42597390916.0,46090376971.0,49777607129.0,53656538301.0
137,"Venezuela, RB",VEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,297124000000.0,327781000000.0,360140000000.0,391666000000.0,412337000000.0,399133000000.0,393191000000.0,409612000000.0,432657000000.0,438468000000.0,2546170000000.0
138,World,WLD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,55900800000000.0,58050800000000.0,60562200000000.0,63139800000000.0,64288500000000.0,63172800000000.0,65906200000000.0,67986300000000.0,69644500000000.0,71455800000000.0,73478500000000.0
139,"Yemen, Rep.",YEM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,23678154701.0,25002177461.0,25794848835.0,26655991280.0,27628287079.0,28696460069.0,30906749533.0,26976988196.0,27622544883.0,28954923602.0,28900288489.0
140,Zambia,ZMB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12449702237.0,13350512768.0,14405696504.0,15608923120.0,16822344541.0,18373423318.0,20265556274.0,21393258427.0,23018636259.0,24183235705.0,25318838465.0
141,Zimbabwe,ZWE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,11092878423.0,10459354836.0,10097304786.0,9728417220.0,8009508377.0,8707074504.0,10052045200.0,11693792187.0,13285220264.0,13985398475.0,14372132601.0
