Country Name,Country Code,Series,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mongolia,MNG,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.1634197235107,9.71918964385986,8.84115982055664,7.74167013168334,7.68584012985229,7.67554998397827,8.02369022369385,8.26208019256592,8.63148021697998,8.9013500213623,9.39772987365723,10.1165599822998,10.4877595901489,11.2047595977783,11.7959403991699,12.6680202484131,12.9655504226685,..,..,14.2645301818848,14.5934200286865,..,..,..,..,15.0111503601074
Montenegro,MNE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5993795394897,12.8410902023315,13.1824398040771,13.6373701095581,14.1517200469971,14.6305599212646,14.9812297821045,15.1336803436279,..,..,..,..,..
Morocco,MAR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,6.48802995681763,6.46766996383666,6.57280015945435,6.79111003875732,7.0486102104187,7.27424001693726,..,7.56549978256226,7.61874008178711,8.03647994995117,8.48876953125,8.82800960540771,9.26414012908936,9.60365009307861,9.83747005462646,9.99899959564208,10.0229396820068,10.2952003479004,10.4952096939087,10.7443599700928,11.1749200820923,11.6043300628662,12.0549402236938,..,..,..
Mozambique,MOZ,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,3.53943991661072,3.54393005371094,3.68227005004883,3.93901991844177,..,..,..,5.36295986175537,..,..,..,..,7.34525012969971,7.91381978988647,8.18430042266846,8.76721000671387,9.18782997131348,9.32063961029053,9.49689006805419,9.23314952850342,9.09718990325928,9.62823009490967,9.56867980957031,9.59237957000732
Myanmar,MMR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.87134981155396,..,6.96315002441406,7.10159015655518,7.21544981002808,7.1767201423645,..,..,..,..,..,7.63312005996704,..,..,..,..,..,8.2003698348999,..,..,..,..,..,..,..,..
Namibia,NAM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,11.1173000335693,..,..,12.3838396072388,12.221549987793,..,11.7589502334595,11.7957401275635,11.5191097259521,..,11.8342504501343,11.6497001647949,11.713399887085,..,11.4445104598999,11.2563104629517,..,..,..,..,..,..,..,..,..
Nauru,NRU,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,8.77836036682129,8.86320972442626,8.40767955780029,8.19452953338623,8.40487957000732,10.3481197357178,10.0780000686646,8.87217998504639,9.34941959381104,..,..,..,..,..,..,..
Nepal,NPL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.5216498374939,7.70317983627319,7.95016002655029,7.95925998687744,7.99503993988037,8.06188011169434,8.44748020172119,..,..,..,9.02330017089844,8.62913990020751,9.23795032501221,9.30669975280762,..,9.57596969604492,10.034930229187,10.1157999038696,10.4913597106934,11.1239500045776,11.9659299850464,12.2983503341675,..,12.4006395339966,12.2176303863525,12.1900901794434
Netherlands,NLD,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,14.6846103668213,14.9567699432373,14.8912696838379,15.1457996368408,17.4135894775391,16.8177795410156,17.0030002593994,16.6796703338623,16.6641101837158,16.5443706512451,16.7447700500488,16.8576793670654,16.4730205535889,16.5427894592285,16.4322109222412,16.5405502319336,16.6300792694092,16.7694301605225,16.9049892425537,16.9836101531982,17.1993408203125,18.1046199798583,18.1165409088135,..,..,..
New Caledonia,NCL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,14.4848699569702,14.8144302368164,15.1628904342651,15.9665298461914,16.5504093170166,16.8515892028809,16.9928607940674,17.3026294708252,17.3769607543945,17.2012405395508,17.3605098724365,17.4712791442871,18.2255001068115,18.3988990783691,18.9275703430176,19.1423492431641,19.1774997711182,19.5040607452393,19.2701091766357,20.2675304412842,19.7388000488281,19.476619720459,19.2791900634766,19.1678009033203,19.2282009124756,19.3631401062012
Nicaragua,NIC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.56972980499268,8.11017036437988,8.27579975128174,..,..,8.76609039306641,..,..,..,..,..,..,11.0079298019409,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,2.11062002182007,..,2.18156003952026,..,..,..,..,..,..,..,..,..,..,3.11765003204346,3.4592399597168,3.68633008003235,3.83344006538391,3.97217011451721,4.2118501663208,4.4513897895813,4.78221988677979,5.06947994232178,5.31581020355225,..,..,..
Nigeria,NGA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,7.60012006759644,7.96623992919922,7.71353006362915,..,..,8.90869045257568,8.97467041015625,..,..,..,..,8.30123043060303,8.62751960754395,..,..,..,..
North America,NAC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,15.4251956939697,15.4995203018188,16.186408996582,15.9259262084961,15.9559621810913,15.9519939422607,15.9150152206421,16.1325168609619,15.8931579589844,15.7681999206543,15.4888868331909,15.6443538665771,15.6871147155762,15.8560190200806,15.8870735168457,15.9729290008545,16.024076461792,16.1768188476563,16.2903079986572,16.3886013031006,16.515344619751,16.613525390625,16.589916229248,16.5244731903076,16.5198402404785,..
Northern Mariana Islands,MNP,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,13.9560804367065,14.2564401626587,14.545880317688,15.0789804458618,16.1221694946289,15.5776796340942,15.7619800567627,15.9914503097534,16.900110244751,17.1465606689453,17.5081901550293,17.0965900421143,17.1157608032227,17.4929904937744,17.635009765625,17.5044193267822,17.6011905670166,17.5668392181396,17.3877105712891,17.3661308288574,17.5496597290039,17.5751304626465,17.4623699188232,17.6721000671387,17.6718692779541,17.682710647583
OECD members,OED,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,13.2517747879028,13.3319721221924,13.6054391860962,13.7474746704102,13.9841365814209,14.1103372573853,14.2269821166992,14.4141693115234,14.4844732284546,14.5911865234375,14.6128215789795,14.7587957382202,14.8606271743774,14.9908123016357,14.9744491577148,15.0688800811768,15.111834526062,15.2028818130493,15.2749881744385,15.3925695419312,15.5976419448853,15.7143964767456,15.7793064117432,16.1633605957031,16.2236843109131,..
Oman,OMN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.89343976974487,8.24738025665283,8.64552021026611,9.20141983032227,9.25749969482422,9.4848804473877,9.73983001708984,9.85408973693848,10.1345701217651,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,4.62547016143799,..,..,..,..,..,..,..,..,..,..,..,..,5.63729000091553,6.09677982330322,6.50110006332397,6.74331998825073,7.25748014450073,7.34215021133423,7.50580978393555,..,7.59507989883423,7.74238014221191,7.79476976394653,8.10690975189208,8.2432804107666
Palau,PLW,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9115295410156,..,..
Panama,PAN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.6531801223755,10.6649703979492,10.7719402313232,10.9434404373169,10.8965797424316,11.1204500198364,11.3261299133301,..,..,12.0921401977539,12.3509302139282,12.5760698318481,12.7703304290771,..,12.9228496551514,12.9158296585083,12.9139204025269,12.9888696670532,12.8233699798584,12.8233203887939,12.9273700714111,12.7998104095459,13.7447004318237,12.7982501983643,..,..
Papua New Guinea,PNG,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,5.17867994308472,..,..,5.89134979248047,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,8.61114978790283,..,..,9.48818016052246,..,9.9272403717041,10.2821502685547,..,..,11.5829095840454,11.8151397705078,12.2360801696777,12.7032899856567,12.1435403823853,12.2924299240112,12.1129703521729,..,11.88743019104,12.0925397872925,12.3765897750854,12.3184299468994,..,..,..,..,..
Peru,PER,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.9267501831055,11.9457597732544,11.7442102432251,11.7040300369263,11.8885498046875,12.1995296478271,12.207799911499,12.1834497451782,..,13.5160102844238,13.3624000549316,13.8621196746826,13.3435001373291,12.7980003356934,13.0209503173828,13.0088901519775,13.1506299972534,..,..,..,13.3863401412964,..,..,..,..,..
Philippines,PHL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.7793197631836,10.775710105896,10.7931098937988,..,..,10.7507696151733,11.1153802871704,..,11.1398897171021,11.3777503967285,..,11.3778896331787,11.5788297653198,11.5881795883179,11.6124401092529,11.5141496658325,11.369589805603,..,11.7277898788452,11.4414596557617,..,..,..,12.7499599456787,..,..
Poland,POL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.2597999572754,12.2729501724243,12.2352800369263,12.8566703796387,13.0590200424194,13.0025901794434,13.2063703536987,13.7234601974487,14.1593704223633,14.5553197860718,14.679539680481,14.9617595672607,15.3120403289795,15.4604997634888,14.8099899291992,14.9988498687744,15.020770072937,15.0387496948242,15.0641202926636,15.1338396072388,15.3925199508666,15.328929901123,15.4362697601318,16.373929977417,16.137659072876,..
Portugal,PRT,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.8154602050781,12.2695999145508,13.0640897750854,14.2034502029419,14.689169883728,15.0133304595947,15.4689903259277,..,15.9050903320313,15.4829797744751,15.7290697097778,15.917519569397,15.832989692688,15.8953199386597,15.4364004135132,15.4409799575806,15.4469499588013,15.7821798324585,15.9922504425049,16.047830581665,16.1549301147461,16.2579898834229,16.3464393615723,16.7969799041748,16.5657596588135,16.4974002838135
Puerto Rico,PRI,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8996801376343,16.1452102661133,15.6007499694824,14.4681901931763,14.5137596130371,14.4827899932861,..
Qatar,QAT,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.829719543457,11.4993801116943,11.1496295928955,11.5496301651001,11.9279403686523,12.1379299163818,12.4253597259521,..,12.8946599960327,13.0041904449463,..,12.5515604019165,12.7668399810791,13.2470302581787,13.1485395431519,13.0961599349976,..,11.9743604660034,12.2558298110962,12.539119720459,12.8426704406738,..,..,..,11.4523801803589,11.9694795608521
Romania,ROU,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.9033498764038,10.9582996368408,10.4961395263672,10.2859296798706,10.2097501754761,10.3660001754761,10.8387203216553,11.0026502609253,11.1359796524048,11.5452299118041,11.6915502548218,11.9917898178101,12.4718704223633,12.9017200469971,13.4099998474121,13.6979503631592,14.0753898620605,14.702730178833,15.4492597579956,15.8151502609253,15.7065801620483,15.3294496536255,14.7349796295166,..,..,14.9344797134399
Russian Federation,RUS,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.8206100463867,12.6609296798706,12.3950595855713,12.0425395965576,11.785530090332,11.7707195281982,11.8857402801514,11.8857297897339,11.9725503921509,12.0799198150635,..,..,..,13.60142993927,..,13.7557096481323,13.7857799530029,13.8951301574707,13.982780456543,13.7388200759888,..,14.3432197570801,14.6288995742798,14.8656196594238,14.9531497955322,15.3836698532104
Rwanda,RWA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.71690988540649,..,..,..,..,..,..,..,..,6.63323020935059,7.06297016143799,7.17492008209229,7.56015014648438,8.16423034667969,8.77974987030029,9.29708957672119,10.0621204376221,10.4094200134277,10.1626596450806,10.7986001968384,10.9495897293091,11.1225204467773,11.2855396270752,11.0331897735596,10.9402704238892,10.5514698028564
Samoa,WSM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,12.0097398757935,12.1260595321655,12.002739906311,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5463600158691,15.2451400756836,15.1112003326416,..,..,..
Sao Tome and Principe,STP,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,9.80288982391357,10.0247497558594,10.187370300293,..,10.3584804534912,10.109959602356,10.6066303253174,10.5518598556519,..,11.0381002426147,..,12.1026697158813,12.9614400863647
Saudi Arabia,SAU,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5333700180054,..,12.8076601028442,..,13.2518196105957,..,..,..,15.7283601760864,16.1122703552246,..
Senegal,SEN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,4.58214998245239,..,..,..,..,4.96727991104125,..,5.16266012191772,..,..,..,..,6.39628982543945,6.64395999908447,6.76241016387939,..,7.53517007827759,..,7.88327980041504,8.2473201751709,..,..,..,8.98400974273682
Serbia,SRB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,13.1689500808716,12.9647598266602,13.0868301391602,13.1623401641846,13.4161796569824,13.5382995605469,13.5141296386719,13.6062297821045,13.615650177002,13.5108499526978,14.018759727478,14.1202001571655,14.2821998596191,14.3606796264648,14.5515804290771
Seychelles,SYC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,11.5355100631714,11.6250801086426,11.7580099105835,11.9917402267456,11.874529838562,11.936710357666,..,11.9699802398682,12.3143196105957,12.2324600219727,11.7391195297241,12.1170597076416,12.3136596679688,12.116979598999,13.0629596710205,11.6540002822876,13.1581201553345,13.231240272522,13.2479801177979,13.3379802703857,11.9517498016357,13.4633903503418,13.3185701370239,14.1836099624634,14.090350151062
Sierra Leone,SLE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,4.93930006027222,4.63515996932983,..,..,..,..,..,..,..,..,..,7.20940017700195,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,11.8192195892334,11.9084596633911,12.0727596282959,12.2661600112915,12.3562097549438,12.908519744873,13.0455102920532,13.291069984436,13.2606897354126,13.5703001022339,13.7785902023315,13.993709564209,14.263409614563,14.4872999191284,14.7813396453857,14.9201803207397,14.9925603866577,15.0460195541382,15.0176095962524,15.0490102767944,15.0608100891113,14.964879989624,..
Slovenia,SVN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.9637498855591,12.0063495635986,12.2785797119141,12.1680297851563,12.3094902038574,12.5840797424316,12.800479888916,13.1365699768066,13.6884298324585,14.5558004379272,14.7425498962402,15.5900201797485,16.0959396362305,16.5875396728516,16.3308391571045,16.6842308044434,16.8304500579833,16.856819152832,16.8530292510986,16.8649005889893,16.9648494720458,16.7991790771484,16.8431301116943,17.6354198455811,17.3483009338379,..
Solomon Islands,SLB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.98439979553223,6.14917993545532,6.5540599822998,6.93110990524291,7.1788501739502,..,..,..,..,7.18502998352051,6.64659023284912,..,7.97349977493286,..,..,8.40388011932373,9.01883029937744,9.23723030090332,..,..,..,..,..,..,..,..
Somalia,SOM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.3707799911499,11.9467802047729,..,..,13.0528402328491,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7776298522949,..,13.3372898101807,..
South Asia,SAS,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.09503316879272,7.26609802246094,7.43304443359375,7.62310028076172,7.71790456771851,7.71417951583862,7.76043891906738,7.80893993377686,7.73103284835815,7.72920942306519,7.95033407211304,7.97578239440918,8.20171165466309,8.68374061584473,8.91196441650391,9.14737987518311,9.37557315826416,9.69684314727783,9.93532085418701,9.97643280029297,10.2955722808838,10.7516679763794,10.9520988464355,11.0102367401123,11.0360918045044,..
South Sudan,SSD,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,14.0517501831055,14.3055000305176,14.5381603240967,15.0175695419312,15.3352699279785,15.499810218811,15.6911096572876,15.6727504730225,15.6235799789429,15.6536903381348,15.7142095565796,15.6825399398804,15.6141901016235,15.6341495513916,15.7697601318359,15.8954095840454,15.9695901870728,16.1083698272705,16.2804698944092,16.431640625,16.861909866333,17.2162303924561,17.4623394012451,17.608039855957,17.7003192901611,17.8845806121826
Sri Lanka,LKA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,11.7984104156494,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.628999710083,13.7477397918701,13.7672700881958,13.9855604171753,..,..
St. Kitts and Nevis,KNA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,12.8783502578735,13.0060195922852,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.8752098083496,..,..,..,..,..,14.443699836731,14.3894701004028
St. Lucia,LCA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,13.4787797927856,..,..,..,..,..,..,..,..,..,..,12.165599822998,12.4296798706055,12.7691802978516,12.5671501159668,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,12.7784900665283,12.9256601333618,12.958740234375,13.2410097122192,13.2567195892334,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,6.03983736038208,6.13762950897217,6.10929203033447,6.16823959350586,6.18956184387207,6.2649974822998,6.17634963989258,6.41530990600586,6.61067533493042,6.71059513092041,6.92352485656738,7.1008152961731,7.35690975189209,7.6353931427002,7.88791465759277,8.12340450286865,8.35178184509277,8.44234561920166,8.67353343963623,8.83544445037842,8.95026397705078,9.09830856323242,9.16520690917969,9.20861625671387,9.26011276245117,..
Sub-Saharan Africa (excluding high income),SSA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,6.03916025161743,6.13708782196045,6.10876226425171,6.16772365570068,6.18904161453247,6.26450395584106,6.17585372924805,6.41480207443237,6.61024045944214,6.71015453338623,6.9231219291687,7.1004581451416,7.35658597946167,7.63509130477905,7.88765335083008,8.12310695648193,8.35149383544922,8.44207382202148,8.67327880859375,8.83520603179932,8.95003700256348,9.09807586669922,9.16497707366943,9.20839881896973,9.25984382629395,..
Sudan,SDN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,5.56426000595093,5.62929010391235,5.74419021606445,6.06337022781372,6.18142986297607,6.42699003219604,6.34979009628296,6.83873987197875,7.01443004608154,7.00204992294312,6.67138004302979,6.98884010314941,7.20525979995728,..,..
Suriname,SUR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.8623504638672,..,..,..,..,..,..,..,..,..,..,..,10.8741102218628,..,..,..,..,..,..,..,..,..,..,..,..,..
Swaziland,SWZ,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,9.6051902770996,9.56103992462158,..,..,9.56138038635254,..,..,9.43025970458984,9.26922988891602,..,9.1278600692749,..,9.67617988586426,9.88920974731445,10.4269800186157,..,..,..,..,11.3277196884155,..,11.4137496948242,..,..
Sweden,SWE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.9043302536011,13.0078401565552,13.2518196105957,15.1080198287964,15.5401000976563,15.8937997817993,16.3262901306152,17.0464305877686,18.5577297210693,18.7707405090332,18.7937393188477,18.8535804748535,18.6141395568848,18.5468807220458,15.9590196609497,15.9029197692871,15.8450298309326,15.7434701919556,15.7745199203491,15.7696304321289,15.9608402252197,15.8147201538086,15.8167600631714,18.1055297851563,18.2234191894531,18.5983600616455
Switzerland,CHE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,13.3929195404053,13.5879402160645,13.739330291748,14.1019401550293,14.2444696426392,14.3976497650146,14.5432300567627,..,14.9974298477173,15.0735301971436,15.1803302764893,15.1978902816772,14.9839200973511,15.1220798492432,15.2223196029663,15.2257204055786,15.2855596542358,15.3090496063232,15.3462696075439,15.4157104492188,15.5889902114868,15.6976900100708,15.7848196029663,15.9510498046875,16.0404090881348,16.1688899993896
Syrian Arab Republic,SYR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.2911100387573,10.3121995925903,10.1473903656006,10.0453195571899,9.9070701599121,9.69332027435303,..,..,..,..,..,..,10.2582101821899,10.6301898956299,10.9980297088623,11.4224500656128,11.5140104293823,11.641900062561,11.7652101516724,11.7454700469971,12.0249004364014,12.4765501022339,13.0250597000122,9.03044986724854,..,..
Tajikistan,TJK,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,11.9705400466919,11.8916702270508,11.068920135498,10.3427495956421,10.3185596466064,..,..,..,9.58831024169922,9.69384002685547,9.80130004882813,10.0684604644775,10.4973096847534,10.5512199401855,10.7251796722412,10.8606100082397,10.8002901077271,11.0607500076294,11.0825500488281,11.1197900772095,11.1222200393677,11.1958303451538,11.2618598937988,..,..
Tanzania,TZA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,5.57850980758666,5.5285701751709,5.56002998352051,5.4726300239563,5.42887020111083,5.36337995529175,5.39998006820679,..,..,..,..,..,..,..,..,..,..,..,..,8.9897403717041,..,8.92368984222412,8.356369972229,..,..
Thailand,THA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,8.42957019805908,..,..,9.20215034484863,..,9.60225009918213,9.78415966033936,10.1363496780396,10.6323299407959,..,..,11.5484504699707,11.7496795654297,..,12.0374202728271,12.3775997161865,12.3323402404785,12.8946199417114,12.9585199356079,13.1463003158569,13.2971897125244,13.6848096847534,13.6003303527832,13.5749597549438,16.1613807678223,16.0307807922363
Timor-Leste,TLS,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,9.84455013275146,..,..,..,..,..,..,12.4453296661377,13.2973203659058,..,..,..,..,..
Togo,TGO,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.50102996826172,7.86845016479492,7.32135009765625,..,7.35295009613037,8.18015003204346,8.61184978485107,..,..,..,9.43360042572021,9.7455997467041,..,9.98313999176025,10.1058502197266,10.1728401184082,10.6019697189331,10.08607006073,..,..,..,11.9657802581787,..,..,..,..
Tonga,TON,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,13.7202701568604,13.2479696273804,13.4961500167847,13.7165298461914,14.6300401687622,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,11.05126953125,10.9914197921753,11.0108404159546,..,..,..,..,..,..,..,..,..,..,12.2660703659058,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.490119934082,10.5830297470093,10.6761999130249,10.8880701065063,11.3301296234131,11.5662803649902,11.7697095870972,11.8020296096802,12.3549499511719,12.7704095840454,13.0557298660278,13.3202800750732,13.4641399383545,13.5748596191406,13.9244003295898,14.1939601898193,14.2762098312378,14.343409538269,14.4279098510742,14.4038896560669,14.5023202896118,14.635009765625,..,14.6855802536011,14.6415596008301,14.754280090332
Turkey,TUR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,8.92860984802246,9.05801963806152,9.17815971374512,9.3324499130249,9.45536041259766,9.60321998596191,..,9.78831958770751,..,10.6802501678467,..,11.4989795684814,11.9048004150391,12.0408802032471,11.9485702514648,11.8785104751587,12.2805995941162,12.5281496047974,12.4695997238159,12.9634504318237,13.8129100799561,14.3169603347778,14.386360168457,16.3862495422363,16.8231506347656,17.2200393676758
Turkmenistan,TKM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8012199401855,..
Turks and Caicos Islands,TCA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,10.9597501754761,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.68088006973267,5.66035985946655,5.13635015487671,5.45964002609253,5.51400995254517,5.58800983428955,..,..,..,..,..,..,..,..,10.8666400909424,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.3664798736572,12.3715295791626,12.1385698318481,11.9535799026489,11.8759498596191,..,..,..,..,13.255820274353,13.182149887085,13.9105796813965,14.2705402374268,14.5570602416992,14.4736204147339,14.6786403656006,14.7942895889282,14.8615303039551,14.8967800140381,14.90452003479,14.9455795288086,15.0583600997925,15.2270202636719,15.2375898361206,15.3067197799683,..
