,Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
204,Saudi Arabia,SAU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1861333333.33333,160000000.0,-78933333.3333333,1367200000.0,349333333.333333,-1874666666.66667,-1127466666.66667,3039466666.66667,4283466666.66667,-778933333.333333,-1881066666.66667,19640000.0,-614133333.333333,-586506666.666667,-334320000.0,12106749694.2066,18317596795.7276,24333811514.1328,39455863929.3334,36457666666.6667,29232706666.6667,16308280000.0,12182373333.3333,8864693333.33334,8011786666.66667,8141026666.66667
205,Senegal,SEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,56893144.7815232,-7550329.08975466,21383359.7563283,-812254.219488016,66876235.5407486,31673945.4230512,8722468.57985406,176017459.312215,70619331.6064771,153246927.111169,81440916.0563018,45044018.3994958,82304118.9258942,86305872.1811413,137336903.734652,167877437.153319,289582834.36016,350994490.149728,453902667.456333,330145120.797082,271827672.466167,338218819.351341,276175329.546192,311278273.709751,402561894.30899,345211485.896244
206,Serbia,SRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7287682988.79307,5825475306.284098,125681308.1,96107350.1,62584782.35,44985353.605,1000.0,740000000.0,113000000.0,112000000.0,51780910.2634973,177440917.754651,490635734.788951,1466986594.1939,958469762.157531,1577035765.8061,4255703637.69136,4423927588.22792,4055646330.6429,2928877109.57179,1693330940.54225,4929898533.12575,1276100598.7023,2059702250.50905,1999520402.41831,2345152814.60351
207,Seychelles,SYC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20239899.1951932,19582923.9588518,9014031.00305696,18836123.155308,30736620.718869,45884323.2062327,28812973.8865657,53398677.9649215,53209768.4266537,55216733.4778743,24326996.8409907,64740256.5069248,47717748.0672259,58425540.7263851,38014852.1,80729739.0909091,140555693.466973,175927631.488818,179825444.152505,168251661.935522,159795375.0,143240665.103455,613208776.273067,57289065.6229991,108307006.049257,105893597.203315
208,Sierra Leone,SLE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32434698.8747352,7504465.12966511,-5599050.40660391,-7462923.50557743,-2874187.6100227,7287055.90785857,663927.905227631,1800032.09430632,104884.952718631,533201.78805506,39000824.5205234,9835742.02237574,10413409.4634409,8615049.66773899,61153314.1933297,90731669.7377148,58869143.907218,95470171.3159827,53095074.1518604,110430202.517696,238404157.81146,950477688.972105,722447242.911546,429675225.23304,403907287.08912,518680000.0
209,Singapore,SGP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5574738855.37737,4887094440.10304,2204342221.03992,4686312017.48989,8550165226.98866,11535267660.2875,9682130954.83641,13752707284.398,7313866999.41543,16577945945.5207,15515295182.2255,17006874669.487,6157249991.39018,17051420152.8733,24390314129.1562,18090329984.2736,36923890240.8325,47733209770.1879,12200705251.93,23821209699.6154,55075864345.0414,49155975337.9766,56236647374.509,64684568049.2288,73986661931.2576,70579746513.1926
212,Slovenia,SVN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7287682988.79307,5825475306.284098,111000000.0,112600000.0,116900000.0,150400000.0,173300000.0,334500000.0,215700000.0,106600000.0,135800000.0,501200000.0,1849800000.0,535600000.0,763100000.0,970800000.0,691588429.380085,1884932873.06309,1081080207.08929,-346269217.098625,319054952.651287,875544802.262048,33548087.6235344,103977238.573469,1019291464.99628,1680440877.45797
213,Small states,SST,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,859836231.263695,1666260951.04487,2232606724.76863,723479334.461148,1977792614.52087,2497959088.90032,4517967643.71098,4035265123.85044,4766606643.79551,4763546395.65182,5774685971.46716,6266110741.13007,5250821177.88695,8236663090.68951,16725350837.4559,38574644146.8246,46475547012.9281,60632006738.0338,35328259389.3482,23434261581.3444,40378815684.5782,9206493929.25784,64226288067.2503,2808411753.16178,12197492061.6176,18381957635.1266
214,Solomon Islands,SLB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10439803.0673512,14513306.9343402,14173013.2167617,23370838.2131504,2096398.9031884,2025896.23887959,5944439.12207364,33871933.2426076,8804628.10569499,9900495.5415044,2004350.29165426,-8617173.10745275,145800.744935118,-1009361.68105639,-2670173.38900422,548149.349449344,44307544.5596454,85983505.9852651,75177085.3799649,48583116.3415326,165920898.269923,120052792.508287,23881499.2959446,53434351.3773386,21022029.9741671,32222728.563544
215,Somalia,SOM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5590000.0,-150000.0,-60000.0,2000000.0,1000000.0,1000000.0,1300000.0,1100000.0,40000.0,-810000.0,270000.0,40000.0,140000.0,-850000.0,-4790000.0,24000000.0,96000000.0,141000000.0,87000000.0,108000000.0,112000000.0,102000000.0,107330000.0,446000000.0,434000000.0,516000000.0
216,South Africa,ZAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-75722412.1197067,254133621.740141,3358018.17406731,11290546.023531,374410441.074407,1248424932.7343,816389273.755429,3810543923.03317,550338595.971811,1503332454.41012,968831355.959091,7270344986.47681,1479804588.75226,783136092.25814,701422007.629778,6522098178.18051,623291744.343523,6586792253.1097,9885001293.44359,7624489973.8819,3693271715.48139,4139289122.68737,4626029122.40007,8232518815.62082,5791659020.09998,1521139945.30532
217,South Asia,SAS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,541686864.372815,390731743.478261,746300002.615798,1114335949.50694,1580619711.80685,2931339014.73313,3512002808.71001,4895320823.89961,3547667680.412,3080426720.79584,4367540967.52092,5798481654.96072,6354963507.85821,4820712730.96706,7477232653.44824,10835965281.4889,25539643965.9764,32472490181.3404,51156328359.051,39636706804.2585,31562387497.7105,40651615041.1237,27771786000.482,33514678223.3179,40312703979.5618,49574469521.0799
218,South Asia (IDA & IBRD),TSA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,541686864.372815,390731743.478261,746300002.615798,1114335949.50694,1580619711.80685,2931339014.73314,3512002808.71001,4895320823.89961,3547667680.412,3080426720.79584,4367540967.52092,5798481654.96072,6354963507.85821,4820712730.96706,7477232653.44824,10835965281.4889,25539643965.9764,32472490181.3404,51156328359.051,39636706804.2585,31562387497.7105,40651615041.1237,27771786000.482,33514678223.3179,40312703979.5618,49574469521.0799
220,Spain,ESP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13983611812.0265,12492782828.6164,13275723087.2105,9681480382.31084,9215766126.7291,8085535585.28337,9623214731.56096,8937220784.11684,14282263312.4555,18523395457.6575,40489477034.5051,28892264555.158,39409654769.4887,30740341152.6223,25176365229.154,26720350856.7511,32989821046.7456,73772822153.9755,79557788103.2097,13478740375.4965,41020054117.2815,31782139561.0738,24915158981.0555,52287690610.5803,35775858956.5103,25299041417.3841
221,Sri Lanka,LKA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,43355119.7231,48349173.7319,122625843.129,194479070.2388,166412940.1008,55995587.566,119874349.6993,430056151.833,193424023.1433,176410171.3141,172941409.8305,171790000.0,196500000.0,228720000.0,232800000.0,272400000.0,479700000.0,603000000.0,752200000.0,404000000.0,477559000.0,955920000.0,941116591.230408,932551317.582881,893628980.287066,681238956.2901
222,St. Kitts and Nevis,KNA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,48785185.1851852,21448148.1481481,12529629.6296296,13759259.2592593,15348148.1481481,20470370.3703704,35174074.0740741,19670370.3703704,31925925.9259259,57737037.0370369,96214814.8148148,88230740.7407407,79771688.8888889,75612162.9629629,55771474.0740741,92994488.8888889,110415630.37037,134484438.148148,177906026.666667,130750839.259259,116268480.0,109632707.037037,92419222.2222222,110789970.37037,120122222.222222,78159629.6296296
223,St. Lucia,LCA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,44785185.1851852,57744444.4444444,40940740.7407407,34162962.962963,32522222.2222222,32751851.8518518,18414814.8148148,47825925.9259259,83396296.2962962,83151851.8518519,53748148.1481481,58807407.4074074,51935414.8148148,106425925.925926,76520285.1851852,78233429.6296296,233934733.333333,271891074.074074,161210706.296296,146397591.111111,121296972.592593,96416427.7777778,75759324.8148148,83515042.2222222,93141481.4814815,95030740.7407407
225,St. Vincent and the Grenadines,VCT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7666666.66666666,8896296.29629629,13900000.0,31400000.0,46914814.8148148,30640740.7407407,42644444.4444445,92470370.3703704,88951851.8518519,56796296.2962963,37744444.4444444,21040370.3703704,34048225.9259259,55164448.1481481,65686166.6666666,40087314.8148148,109112344.444444,119406900.0,159243360.0,110221666.296296,97218108.8888889,85623860.3703704,115402246.296296,126735012.962963,109812222.222222,120744074.074074
226,Sub-Saharan Africa,SSF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1227500744.42525,2201108785.65974,1634676323.36629,2539402921.10444,3525145779.47384,4538317726.93708,4494434513.11556,8554075522.9836,7156086704.3132,9105343485.49236,6873883916.98888,15418186478.4967,10841313355.3181,13817281460.8652,12293344820.1741,19596780332.7939,16434306080.9986,29979272159.0422,38968346274.3068,36372342472.6373,30880194343.6463,42423599639.0126,40417030079.7026,40957628612.3791,46831083086.9169,44353665447.6114
227,Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1207260845.23006,2181525861.70089,1625662292.36324,2520566797.94913,3494409158.75497,4492433403.73084,4465621539.22899,8500676845.01868,7102876935.88655,9050126752.01448,6849556920.14789,15353446221.9898,10793595607.2509,13758855920.1388,12255329968.0741,19516050593.703,16293750387.5317,29803344527.5534,38788520830.1543,36204090810.7018,30720398968.6463,42280358973.9092,39803821303.4295,40900339546.7561,46722776080.8676,44247771850.4081
228,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1227500744.42525,2201108785.65974,1634676323.36629,2539402921.10444,3525145779.47384,4538317726.93708,4494434513.11556,8554075522.9836,7156086704.3132,9105343485.49236,6873883916.98888,15418186478.4967,10841313355.3181,13817281460.8652,12293344820.1741,19596780332.7939,16434306080.9986,29979272159.0422,38968346274.3068,36372342472.6373,30880194343.6463,42423599639.0126,40417030079.7026,40957628612.3791,46831083086.9169,44353665447.6114
229,Sudan,SDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-31130000.0,-620000.0,90000.0,-160000.0,99180000.0,12000000.0,400000.0,97900000.0,370700000.0,370800000.0,392200000.0,574000000.0,713180000.0,1349190000.0,1511070000.0,1561689996.89435,1841833814.08367,1504379838.38584,1653120315.475,1726298402.95145,2063730997.66213,1734376994.48388,2311460739.75953,1687884178.79722,1251280889.37784,1736764247.43067
230,Suriname,SUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-76800000.0,18500000.0,-54300000.0,-46600000.0,-30200000.0,-20600000.0,19100000.0,-9200000.0,9100000.0,-61500000.0,-148000000.0,-26800000.0,-73600000.0,-76100000.0,-37300000.0,27900000.0,-163400000.0,-246700000.0,-231400000.0,-93400000.0,-247700000.0,145288761.2,169442185.072793,186765030.570088,-59673138.0841934,195402811.87756
231,Swaziland,SWZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,30108364.9914567,82134779.9870714,87306719.1987417,71920619.7940122,63262111.4782169,51756162.3176738,21715844.9757609,-15313929.4778566,152720441.740438,98270489.5571516,90658006.1898745,29330084.3469718,92945313.1719954,-60190680.4797119,69582011.8372508,-45850344.677386,121031132.733167,37493846.2379167,105729374.657006,65705859.515037,135660413.694601,93211828.704605,89720140.5391544,29442304.1113898,26584893.8907063,31681320.250355
232,Sweden,SWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1982424727.63652,6350883200.4646,-5418689.91784227,3704921362.33015,6268780977.81992,14939375567.4952,5491883747.97059,10271066268.9351,20017256700.9995,60626719353.7688,22817836820.944,18217810086.4861,18381645407.9827,6007683415.88432,16854649893.5474,20782686615.8206,22052656378.5991,46143507532.9675,41436553995.9454,8960871620.904,625102142.469445,6979353755.44351,4273531542.41649,1543757552.11407,-8626915507.4703,7994305864.67967
233,Switzerland,CHE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5544796309.51595,2838789160.79243,1128487634.09191,1706937974.44082,3682699144.72734,4158247959.95385,4372941966.48894,7306214202.66138,9649104418.88676,12426006171.6209,23080879762.6769,9765012889.099,8258050580.17819,19721053893.3922,7102294152.72322,2664910821.00243,53760772986.3035,48688296542.6701,2990936685.10851,47658570354.7326,17670735602.9225,20764483834.5029,39943494321.6384,-24926465856.5786,20369335534.9407,97577566731.9978
235,Tajikistan,TJK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7287682988.79307,5825475306.284098,9000000.0,9000000.0,12000000.0,10000000.0,18000000.0,18000000.0,29940400.0,6702900.0,23543300.0,9495400.0,36066400.0,31649700.0,272025100.0,54479300.0,338627400.0,359967400.0,375787400.0,15819400.0,79411810.0,161120270.0,239347550.0,125482830.0,309306960.0,426147890.0
236,Tanzania,TZA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10000.0,10000.0,12169639.3307,20457763.5354,50000895.2558,119936653.7517,150066381.9809,157885063.8557,172306244.8984,516700641.7478,463400858.7823,549270351.46,395567134.0,318401298.68,442539548.35,935520591.71,403038991.36,581511806.98,1383260000.0,952630000.0,1813200000.0,1229361018.44368,1799646137.43448,2087261309.71598,2044550442.81909,1960581620.32199
237,Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2443549743.00901,2013985971.10096,2113021867.31997,1804040984.75619,1366440824.95193,2067936429.29445,2335837474.93166,3894755071.04504,7314804931.33013,6102677671.18095,3365987582.5831,5067170388.09022,3341612007.23692,5232270340.19411,5860255942.60103,8215637195.30001,8917470351.2,8633903440.6,8561557724.60001,6411458544.60001,14746672919.6,2473685995.7,12899036061.2,15935960663.1,4975455660.2,9003516296.29999
239,Togo,TGO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,18239596.9648189,6479812.94651245,-13109576.4133,-11873037.7648639,15419538.1757164,26168568.951037,17308098.7911313,20999902.6513571,30161787.3987243,42554875.651692,52687148.9221853,72554169.3745172,57534689.6722267,45671000.8009452,79824366.0564042,95965416.4656432,91315553.9230547,62324369.4018094,50687212.1712282,46118873.8986581,124942198.617536,727757280.602829,121518516.132142,183547067.295593,53948489.715857,257756356.318646
240,Tonga,TON,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,197863.736822312,358964.637901877,1224036.08188523,2178053.31162884,2780521.4282,1028451.3824,284990.7059,-10526.1492,45708.6176,958145.9919,9212396.92920102,7628663.05325466,4692076.76784242,3375150.69704579,4586984.99276204,7204705.14956217,11600987.5731575,29123525.6428453,5949790.98448518,423983.453872689,8982406.66168912,3714341.78751068,1793663.30695395,6666165.94627223,56043795.3833,12632018.8436
241,Trinidad and Tobago,TTO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,109411764.705882,169341176.470588,177882352.941177,379211987.075547,516174947.239172,298934269.067463,355399933.861396,999347641.846576,729767481.18443,643300000.0,679500035.953542,834900044.583722,1007800000.0,808300000.0,998100000.0,939700000.0,882700000.0,830000000.0,2800800000.0,709100000.0,549400000.0,54557315.5013188,-1891033843.80457,-1134422043.78114,671596266.031424,406080893.546175
242,Tunisia,TUN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,76280834.914611,125456831.403864,525760373.874044,561897566.604953,432008501.769142,264340470.526038,238337799.313409,339087778.522934,649849612.505214,349849311.892769,750720443.574373,451514809.247852,790302916.627591,539481939.009799,592147521.678621,712714847.262544,3239909092.61659,1515345043.99628,2600674976.49756,1525244857.52902,1334497694.56476,432666011.578487,1554269128.7808,1058622582.18395,1024754443.57725,965678965.143695
243,Turkey,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,684000000.0,810000000.0,844000000.0,636000000.0,608000000.0,885000000.0,722000000.0,805000000.0,940000000.0,783000000.0,982000000.0,3352000000.0,1082000000.0,1702000000.0,2785000000.0,10031000000.0,20185000000.0,22047000000.0,19851000000.0,8585000000.0,9099000000.0,16182000000.0,13628000000.0,12896000000.0,12828000000.0,17550000000.0
247,Uganda,UGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-5910000.0,1000000.0,3000000.0,54600000.0,88200000.0,121200000.0,121000000.0,175000000.0,210000000.0,140200000.0,160700000.0,151496150.651927,184648059.1975,202192593.6185,295416479.800692,379808340.667061,644262499.9,792305780.891244,728860900.652408,841570802.7,543872727.272728,894293858.0,1205388487.79374,1096000000.0,1058564540.34685,1057301392.0283
248,Ukraine,UKR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7287682988.79307,5825475306.284098,200000000.0,200000000.0,159000000.0,267000000.0,521000000.0,623000000.0,743000000.0,496000000.0,595000000.0,792000000.0,693000000.0,1424000000.0,1715000000.0,7808000000.0,5604000000.0,10193000000.0,10700000000.0,4769000000.0,6451000000.0,7207000000.0,8175000000.0,4509000000.0,847000000.0,3050000000.0
249,United Arab Emirates,ARE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-115820000.0,25940000.0,129720000.0,401320000.0,62460000.0,399850000.0,300520000.0,232430000.0,257660000.0,-985340000.0,-506330000.0,1183840000.0,95300000.0,4255956432.94758,10003500000.0,10899931926.4806,12805990469.7073,14186521443.1586,5062972004.83618,1134288135.283,8796769640.51645,7152095825.66185,8828372517.81249,9490990319.58979,10810074880.8713,8795098706.60313
250,United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,33503670307.7387,16451468251.8211,16558927716.9321,16518190746.1729,10725097716.9569,21731466932.7032,27390452985.1336,37505198184.1461,74651622351.3578,89337010344.9947,164130335444.123,56090924808.7938,89760582753.2235,36011240472.8341,87059621382.2838,252653397148.111,203636431868.244,209514959646.908,253454117907.322,14547108445.0914,66734551294.0913,27012050072.3452,46750789727.7264,54473175400.2415,71364193884.4795,58450557090.9439
251,United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,48490000000.0,23180000000.0,19810000000.0,51380000000.0,46130000000.0,57800000000.0,86520000000.0,105590000000.0,179030000000.0,289443000000.0,350066000000.0,171471000000.0,109466000000.0,111346000000.0,207877000000.0,138327000000.0,294288000000.0,340065000000.0,332734000000.0,153788000000.0,259344000000.0,257410000000.0,243011000000.0,276978000000.0,207367000000.0,379434000000.0
252,Upper middle income,UMC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,16192453514.5399,23395828730.1837,34728571390.5258,49975834826.3819,67864253800.5434,75039032992.8529,93033706760.2144,128074359167.991,130875001460.531,138001731897.895,134883044523.847,144972748766.272,133044086057.153,139474611636.666,188090189729.636,249320790585.147,317276631384.204,441850050180.392,490897288213.438,321712012351.255,521363518606.641,606778426778.542,551086701273.204,620772827526.757,537769065648.49,484666476365.598
253,Uruguay,URY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,41540000.0,32340000.0,11300000.0,101500000.0,154500000.0,156600000.0,136800000.0,126400000.0,164100000.0,235300000.0,262825000.0,310402928.186631,179852187.798716,402717369.251732,352712784.345572,826626704.297553,1508350269.0,1358736505.93223,2141969341.14865,1602591813.0,2191067966.51532,2690094196.66277,2569214900.93077,3040151835.6352,2385090966.36033,1369314227.5603
254,Uzbekistan,UZB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7287682988.79307,5825475306.284098,9000000.0,48000000.0,73000000.0,-24000000.0,90000000.0,166800000.0,139600000.0,121200000.0,74700000.0,82800000.0,65300000.0,82600000.0,176600000.0,191600000.0,173800000.0,705200000.0,711300000.0,842000000.0,1636448861.0,1635145000.0,563040000.0,628866000.0,626195000.0,1068393000.0
255,Vanuatu,VUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13111196.8709722,25474518.484233,26452893.6172552,25967921.3059155,29786175.5550177,31044914.6654407,32732115.6063048,30233300.3604652,20383379.4203026,13403366.6167586,20256089.6407317,18004322.0771219,14162544.8083713,18010732.3935714,19840843.5043493,13251642.41,43447011.63,34155234.68,37694497.4912751,32140846.43,63109398.8219535,61117730.8986635,60388540.2101008,59379212.8028741,13266163.5152466,31021245.7737035
256,"Venezuela, RB",VEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,451000000.0,1916000000.0,629000000.0,372000000.0,813000000.0,985000000.0,2183000000.0,6202000000.0,4985000000.0,2890000000.0,4703000000.0,3704000000.0,761000000.0,1573000000.0,1489000000.0,2450000000.0,198000000.0,4358000000.0,2083000000.0,-1137000000.0,1583000000.0,5855000000.0,4986000000.0,2145000000.0,390000000.0,3764000000.0
257,Vietnam,VNM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,180000000.0,375190278.0,473945856.0,926303715.0,1944515936.0,1780400000.0,2395000000.0,2220000000.0,1671000000.0,1412000000.0,1298000000.0,1300000000.0,1400000000.0,1450000000.0,1610000000.0,1954000000.0,2400000000.0,6700000000.0,9579000000.0,7600000000.0,8000000000.0,7430000000.0,8368000000.0,8900000000.0,9200000000.0,11800000000.0
260,World,WLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,196314842872.543,147008507018.541,153248189091.157,211747657262.287,241856489978.782,319900395113.935,363575574036.756,461268353809.134,679307688135.39,961898356357.0,1461012740371.66,796242174868.94,744125869685.836,710574862599.869,1008983089574.2,1542751600852.56,2147229479797.98,3095934744075.37,2447604227921.2,1362247352280.86,1863432578524.44,2285840657040.43,2126014792274.94,2089342221466.49,1797966640405.8,2185721888547.68
261,"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-130900000.0,282500000.0,718000000.0,903000000.0,15800000.0,-217700000.0,-60100000.0,-138500000.0,-219400000.0,-307600000.0,6399511.23,155140748.129441,114301962.19,-89106971.95,143578198.542096,-302056736.757507,1120970000.0,917300000.0,1554630000.0,129200000.0,188641795.777669,-517842928.476895,-14239188.3601923,-133570895.625639,-233104668.580815,-15444808.3545508
262,Zambia,ZMB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,202700000.0,34300000.0,45000000.0,314400000.0,40000000.0,97000000.0,117100000.0,207400000.0,198000000.0,162000000.0,121700000.0,145000000.0,298390000.0,347000000.0,364040000.0,356940000.0,615790000.0,1323900000.0,938620000.0,694800000.0,1729300000.0,1108500000.0,1731500000.0,2099800000.0,1507800000.0,1582666666.66667
263,Zimbabwe,ZWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-12205847.8193433,2790485.89552003,14949899.5465683,27955135.3523667,34648879.6465879,117700000.0,80900000.0,135100000.0,444300000.0,59000000.0,23200000.0,3800000.0,25900000.0,3800000.0,8700000.0,102800000.0,40000000.0,68900000.0,51600000.0,105000000.0,122586666.666667,344300000.0,349850000.0,373050000.0,472800000.0,399200000.0
